1FN8_1	1ZLE_1	52	3.559E-01	8.794E+00
1FN8_1	5A6W_2	83	3.368E-01	1.032E+01
1FN8_1	8OXJ_1	112	1.903E-01	1.221E+01
1FN8_1	1ZLD_1	63	2.620E-01	8.119E+00
1FN8_1	8DP9_1	89	2.232E-01	1.249E+01
1FN8_1	5JHJ_1	37	3.783E-01	5.385E+00
1FN8_1	7A8X_2	82	3.534E-01	9.110E+00
1FN8_1	7B1I_2	83	3.683E-01	9.234E+00
1FN8_1	6G11_1	83	3.521E-01	9.834E+00
1FN8_1	6FU9_2	83	3.614E-01	9.328E+00
1FN8_1	8C8A_1	60	4.662E-01	7.323E+00
1FN8_1	7NMM_2	71	3.492E-01	1.114E+01
1FN8_1	2MM0_1	56	4.112E-01	8.358E+00
1FN8_1	8OXH_1	55	2.516E-01	8.810E+00
1FN8_1	8OXK_1	110	1.920E-01	1.192E+01
1FN8_1	6Q76_2	104	2.302E-01	1.045E+01
1FN8_1	6FUB_1	83	3.613E-01	9.281E+00
1FN8_1	8V1J_1	120	1.930E-01	1.500E+01
1FN8_1	4FPQ_1	11	6.193E-01	4.100E+00
1FN8_1	4FPR_1	129	2.027E-01	1.096E+01
1FN8_1	6R5J_1	63	4.012E-01	8.336E+00
1FN8_1	2MYV_1	64	2.947E-01	1.084E+01
1FN8_1	2MYW_1	113	1.493E-01	1.318E+01
1FN8_1	9FYC_2	51	3.485E-01	8.386E+00
1FN8_1	6WES_1	93	2.011E-01	1.203E+01
1FN8_1	2N37_1	80	2.032E-01	1.142E+01
1FN8_1	6G10_2	42	2.247E-01	1.132E+01
1FN8_1	7ZK0_1	42	2.241E-01	1.117E+01
1FN8_1	6FMB_1	66	1.415E-01	1.018E+01
1FN8_1	7MQQ_1	87	2.671E-01	1.070E+01
1FN8_1	8EBB_1	232	1.383E-01	1.568E+01
1FN8_1	4B9H_1	105	1.687E-01	1.286E+01
1FN8_1	7T69_1	50	2.528E-01	9.867E+00
1FN8_1	5FNO_1	70	1.392E-01	1.257E+01
1FN8_1	7ZJY_1	53	1.824E-01	7.937E+00
1FN8_1	7ZKD_1	64	2.044E-01	8.724E+00
1FN8_1	8R7A_2	68	1.653E-01	1.295E+01
1FN8_1	5FID_1	67	1.358E-01	9.900E+00
4BJN_1	4BJN_1	222	1.005E+00	2.282E-01
4BJN_1	4BJM_1	225	9.229E-01	1.876E+00
4BJN_1	5LOS_1	110	3.664E-01	1.258E+01
4BJN_1	31EE_1	107	2.495E-01	1.569E+01
4BJN_1	7XC2_2	237	1.663E-01	1.978E+01
6QPK_1	6QPK_1	77	1.013E+00	1.989E-02
6QPK_1	4GVB_2	81	5.835E-01	4.525E+00
6QPK_1	4GVB_1	72	6.674E-01	3.394E+00
6QPK_1	6FMB_1	28	5.022E-01	5.370E+00
6QPK_1	8OXK_1	41	4.775E-01	7.490E+00
6QPK_1	31EE_1	17	5.867E-01	2.616E+00
6QPK_1	7ZJY_1	18	3.281E-01	3.517E+00
6QPK_1	8OXJ_1	40	3.608E-01	7.161E+00
6QPK_1	2QVT_1	13	4.659E-01	4.782E+00
6QPK_1	4Z4A_1	12	3.420E-01	2.778E+00
6QPK_1	2MYV_1	17	4.178E-01	4.250E+00
4B9H_1	4B9H_1	189	1.005E+00	0.000E+00
4B9H_1	4B8V_1	189	1.004E+00	2.257E-01
4B9H_1	6Q40_1	67	8.866E-01	1.683E+00
4B9H_1	4FPQ_1	62	2.982E-01	1.146E+01
4B9H_1	4FPR_1	64	3.715E-01	1.174E+01
4B9H_1	7T69_1	74	3.484E-01	6.515E+00
4B9H_1	6QPK_1	66	1.999E-01	8.376E+00
4B9H_1	8EBB_1	35	2.190E-01	8.251E+00
4B9H_1	5JHJ_1	52	2.175E-01	9.193E+00
4B9H_1	6BN0_1	35	3.221E-01	8.071E+00
